"","X.2","X.1","X","Date","Kick.Off..local.","Home.Team","Away.Team","Venue","Home.Score","Away.Score","Play.Off.Game.","Home.Goals","Home.Behinds","Away.Goals","Away.Behinds","Home.Odds","Away.Odds","Bookmakers.Surveyed","Home.Odds.Open","Home.Odds.Min","Home.Odds.Max","Home.Odds.Close","Away.Odds.Open","Away.Odds.Min","Away.Odds.Max","Away.Odds.Close","Home.Line.Open","Home.Line.Min","Home.Line.Max","Home.Line.Close","Away.Line.Open","Away.Line.Min","Away.Line.Max","Away.Line.Close","Home.Line.Odds.Open","Home.Line.Odds.Min","Home.Line.Odds.Max","Home.Line.Odds.Close","Away.Line.Odds.Open","Away.Line.Odds.Min","Away.Line.Odds.Max","Away.Line.Odds.Close","Total.Score.Open","Total.Score.Min","Total.Score.Max","Total.Score.Close","Total.Score.Over.Open","Total.Score.Over.Min","Total.Score.Over.Max","Total.Score.Over.Close","Total.Score.Under.Open","Total.Score.Under.Min","Total.Score.Under.Max","Total.Score.Under.Close","Notes","Home","Favorite","Underdog","Differential"
"1855",1855,1855,1855,"2010","14:10:00","Hawthorn","Port Adelaide","MCG",74,63,NA,10,14,8,15,1.41,2.78,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,1.41,2.78,1.37
"1856",1856,1856,1856,"2010","13:10:00","Sydney","Essendon","SCG",89,80,NA,12,17,12,8,1.71,2.06,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71,1.71,2.06,0.35
"1857",1857,1857,1857,"2010","19:10:00","North Melbourne","Brisbane","Marvel Stadium",90,89,NA,12,18,13,11,2.35,1.56,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35,1.56,2.35,0.79
"1858",1858,1858,1858,"2010","17:40:00","West Coast","Geelong","Domain Stadium",98,122,NA,14,14,18,14,6.06,1.11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.06,1.11,6.06,4.95
"1859",1859,1859,1859,"2010","14:40:00","Adelaide","Fremantle","AAMI Stadium",105,82,NA,16,9,12,10,2.8,1.41,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,1.41,2.8,1.39
"1860",1860,1860,1860,"2010","14:10:00","Carlton","Melbourne","MCG",101,60,NA,15,11,9,6,1.36,3.01,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,1.36,3.01,1.65
"1861",1861,1861,1861,"2010","19:40:00","Richmond","St Kilda","Marvel Stadium",59,97,NA,8,11,14,13,5.69,1.12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.69,1.12,5.69,4.57
"1862",1862,1862,1862,"2010","14:40:00","Fremantle","North Melbourne","Domain Stadium",139,78,NA,21,13,11,12,1.12,5.94,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,1.12,5.94,4.82
"1863",1863,1863,1863,"2010","14:10:00","Carlton","West Coast","Marvel Stadium",105,76,NA,15,15,11,10,1.19,4.48,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.19,4.48,3.29
"1864",1864,1864,1864,"2010","13:10:00","Hawthorn","Sydney","MCG",79,77,NA,10,19,11,11,1.31,3.35,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,1.31,3.35,2.04
"1865",1865,1865,1865,"2010","19:10:00","St Kilda","Adelaide","Marvel Stadium",123,76,NA,19,9,12,4,1.23,4.08,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23,1.23,4.08,2.85
"1866",1866,1866,1866,"2010","19:10:00","Brisbane","Collingwood","Gabba",88,80,NA,13,10,11,14,3.54,1.28,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54,1.28,3.54,2.26
"1867",1867,1867,1867,"2010","14:40:00","Port Adelaide","Richmond","AAMI Stadium",30,77,NA,3,12,10,17,1.18,4.61,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,1.18,4.61,3.43
"1868",1868,1868,1868,"2010","14:10:00","Geelong","Melbourne","GMHBA Stadium",121,67,NA,18,13,10,7,1.04,10.25,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,1.04,10.25,9.21
"1869",1869,1869,1869,"2010","19:40:00","Essendon","Western Bulldogs","Marvel Stadium",99,90,NA,15,9,14,6,3.2,1.33,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,1.33,3.2,1.87
"1870",1870,1870,1870,"2010","14:40:00","West Coast","St Kilda","Domain Stadium",56,91,NA,8,8,13,13,1.99,1.75,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99,1.75,1.99,0.24
"1871",1871,1871,1871,"2010","14:10:00","Carlton","Hawthorn","Marvel Stadium",60,110,NA,8,12,16,14,1.35,3.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,1.35,3.1,1.75
"1872",1872,1872,1872,"2010","12:40:00","Adelaide","Brisbane","AAMI Stadium",93,81,NA,13,15,11,15,2.1,1.69,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,1.69,2.1,0.41
"1873",1873,1873,1873,"2010","19:45:00","Essendon","Richmond","MCG",130,95,NA,19,16,14,11,1.26,3.81,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,1.26,3.81,2.55
"1874",1874,1874,1874,"2010","19:10:00","Melbourne","Port Adelaide","TIO Stadium",111,110,NA,17,9,16,14,2.32,1.57,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32,1.57,2.32,0.75
"1875",1875,1875,1875,"2010","14:10:00","Sydney","Fremantle","SCG",63,100,NA,9,9,14,16,1.68,2.13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68,1.68,2.13,0.45
"1876",1876,1876,1876,"2010","14:10:00","North Melbourne","Western Bulldogs","Marvel Stadium",57,127,NA,7,15,20,7,4.21,1.22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.21,1.22,4.21,2.99
"1877",1877,1877,1877,"2010","19:40:00","Collingwood","Geelong","MCG",50,86,NA,6,14,12,14,1.95,1.78,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95,1.78,1.95,0.17
"1878",1878,1878,1878,"2010","16:40:00","St Kilda","Essendon","Marvel Stadium",81,93,NA,11,15,14,9,1.4,2.81,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.4,2.81,1.41
"1879",1879,1879,1879,"2010","14:40:00","Port Adelaide","Carlton","AAMI Stadium",92,118,NA,14,8,17,16,1.82,1.92,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82,1.82,1.92,0.0999999999999999
"1880",1880,1880,1880,"2010","13:10:00","Richmond","Hawthorn","MCG",86,89,NA,13,8,13,11,4.94,1.16,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.94,1.16,4.94,3.78
"1881",1881,1881,1881,"2010","19:10:00","North Melbourne","Adelaide","Marvel Stadium",84,75,NA,12,12,11,9,1.61,2.24,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61,1.61,2.24,0.63
"1882",1882,1882,1882,"2010","19:10:00","Brisbane","Geelong","Gabba",74,155,NA,10,14,24,11,3.38,1.31,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38,1.31,3.38,2.07
"1883",1883,1883,1883,"2010","14:10:00","Melbourne","West Coast","MCG",46,75,NA,6,10,10,15,1.35,3.09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,1.35,3.09,1.74
"1884",1884,1884,1884,"2010","14:10:00","Western Bulldogs","Sydney","UNSW Canberra Oval",101,63,NA,14,17,9,9,1.56,2.35,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56,1.56,2.35,0.79
"1885",1885,1885,1885,"2010","18:40:00","Fremantle","Collingwood","Domain Stadium",97,133,NA,15,7,20,13,2,1.76,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.76,2,0.24
"1886",1886,1886,1886,"2010","19:20:00","St Kilda","Carlton","Marvel Stadium",68,129,NA,9,14,20,9,1.43,2.77,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,1.43,2.77,1.34
"1887",1887,1887,1887,"2010","16:10:00","Adelaide","Richmond","AAMI Stadium",104,54,NA,15,14,7,12,1.19,4.54,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.19,4.54,3.35
"1888",1888,1888,1888,"2010","13:10:00","Geelong","Sydney","GMHBA Stadium",126,59,NA,19,12,9,5,1.27,3.71,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,1.27,3.71,2.44
"1889",1889,1889,1889,"2010","19:10:00","Collingwood","North Melbourne","MCG",157,91,NA,23,19,14,7,1.19,4.55,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.19,4.55,3.36
"1890",1890,1890,1890,"2010","19:10:00","Brisbane","Fremantle","Gabba",100,113,NA,15,10,15,23,1.47,2.62,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,1.47,2.62,1.15
"1891",1891,1891,1891,"2010","14:10:00","Essendon","Port Adelaide","Marvel Stadium",106,109,NA,16,10,17,7,1.74,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74,1.74,2,0.26
"1892",1892,1892,1892,"2010","13:10:00","West Coast","Hawthorn","Domain Stadium",102,94,NA,15,12,14,10,1.6,2.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.6,2.3,0.7
"1893",1893,1893,1893,"2010","19:40:00","Melbourne","Western Bulldogs","MCG",66,70,NA,9,12,10,10,4.05,1.23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05,1.23,4.05,2.82
"1894",1894,1894,1894,"2010","14:40:00","West Coast","Fremantle","Domain Stadium",73,111,NA,10,13,17,9,2.84,1.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84,1.4,2.84,1.44
"1895",1895,1895,1895,"2010","14:10:00","Carlton","Collingwood","MCG",102,155,NA,16,6,24,11,2.44,1.52,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,1.52,2.44,0.92
"1896",1896,1896,1896,"2010","13:10:00","Geelong","Richmond","GMHBA Stadium",161,53,NA,24,17,7,11,1.03,12.25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,1.03,12.25,11.22
"1897",1897,1897,1897,"2010","19:10:00","Sydney","Brisbane","SCG",107,87,NA,16,11,13,9,1.52,2.43,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,1.52,2.43,0.91
"1898",1898,1898,1898,"2010","19:10:00","Essendon","Hawthorn","MCG",106,63,NA,15,16,9,9,2.58,1.47,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58,1.47,2.58,1.11
"1899",1899,1899,1899,"2010","14:40:00","Adelaide","Port Adelaide","AAMI Stadium",74,97,NA,10,14,14,13,2.42,1.53,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42,1.53,2.42,0.89
"1900",1900,1900,1900,"2010","14:10:00","North Melbourne","Melbourne","Marvel Stadium",104,78,NA,15,14,12,6,1.99,1.75,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99,1.75,1.99,0.24
"1901",1901,1901,1901,"2010","19:40:00","Western Bulldogs","St Kilda","Marvel Stadium",46,49,NA,6,10,7,7,1.67,2.13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,1.67,2.13,0.46
"1902",1902,1902,1902,"2010","14:10:00","Carlton","Geelong","MCG",104,68,NA,15,14,9,14,4.38,1.19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38,1.19,4.38,3.19
"1903",1903,1903,1903,"2010","18:45:00","Fremantle","Richmond","Domain Stadium",112,73,NA,15,22,11,7,1.04,10.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,1.04,10.5,9.46
"1904",1904,1904,1904,"2010","17:40:00","Hawthorn","North Melbourne","University of Tasmania Stadium",70,82,NA,10,10,12,10,1.32,3.28,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,1.32,3.28,1.96
"1905",1905,1905,1905,"2010","14:40:00","Collingwood","Essendon","MCG",120,55,NA,18,12,8,7,1.27,3.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,1.27,3.6,2.33
"1906",1906,1906,1906,"2010","19:15:00","Port Adelaide","St Kilda","AAMI Stadium",54,44,NA,7,12,6,8,3.55,1.28,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55,1.28,3.55,2.27
"1907",1907,1907,1907,"2010","19:10:00","Melbourne","Brisbane","MCG",103,53,NA,15,13,7,11,3.33,1.31,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33,1.31,3.33,2.02
"1908",1908,1908,1908,"2010","14:15:00","Sydney","West Coast","SCG",115,63,NA,17,13,9,9,1.15,4.91,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,1.15,4.91,3.76
"1909",1909,1909,1909,"2010","19:40:00","Western Bulldogs","Adelaide","Marvel Stadium",121,72,NA,18,13,10,12,1.1,6.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.1,6.3,5.2
"1910",1910,1910,1910,"2010","16:40:00","St Kilda","Fremantle","Marvel Stadium",108,93,NA,16,12,14,9,1.31,3.31,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,1.31,3.31,2
"1911",1911,1911,1911,"2010","14:10:00","Geelong","Port Adelaide","GMHBA Stadium",159,64,NA,23,21,10,4,1.13,5.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,1.13,5.7,4.57
"1912",1912,1912,1912,"2010","13:10:00","Richmond","Melbourne","MCG",78,133,NA,11,12,20,13,3.35,1.31,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35,1.31,3.35,2.04
"1913",1913,1913,1913,"2010","19:10:00","Collingwood","Hawthorn","MCG",123,59,NA,17,21,8,11,1.59,2.31,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59,1.59,2.31,0.72
"1914",1914,1914,1914,"2010","19:10:00","Brisbane","Western Bulldogs","Gabba",101,79,NA,13,23,12,7,1.95,1.78,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95,1.78,1.95,0.17
"1915",1915,1915,1915,"2010","14:40:00","Adelaide","Carlton","AAMI Stadium",55,103,NA,6,19,16,7,1.77,1.97,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77,1.77,1.97,0.2
"1916",1916,1916,1916,"2010","14:10:00","North Melbourne","Sydney","Marvel Stadium",60,100,NA,8,12,14,16,2.57,1.48,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57,1.48,2.57,1.09
"1917",1917,1917,1917,"2010","18:40:00","West Coast","Essendon","Domain Stadium",101,78,NA,15,11,11,12,1.58,2.32,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,1.58,2.32,0.74
"1918",1918,1918,1918,"2010","14:40:00","Fremantle","Geelong","Domain Stadium",125,118,NA,18,17,17,16,2.05,1.72,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,1.72,2.05,0.33
"1919",1919,1919,1919,"2010","14:10:00","Western Bulldogs","Hawthorn","Marvel Stadium",100,84,NA,14,16,12,12,1.47,2.63,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,1.47,2.63,1.16
"1920",1920,1920,1920,"2010","13:10:00","Melbourne","Adelaide","MCG",57,41,NA,7,15,5,11,2.6,1.49,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,1.49,2.6,1.11
"1921",1921,1921,1921,"2010","19:10:00","Sydney","Richmond","SCG",111,56,NA,16,15,7,14,1.1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.1,7,5.9
"1922",1922,1922,1922,"2010","19:10:00","Carlton","Essendon","MCG",75,95,NA,10,15,13,17,1.45,2.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,1.45,2.7,1.25
"1923",1923,1923,1923,"2010","14:40:00","Port Adelaide","Brisbane","AAMI Stadium",81,108,NA,11,15,16,12,1.84,1.92,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84,1.84,1.92,0.0799999999999998
