"","X","Day","Date","Year","Time","Home","Away","Attendance","Venue","Home.Odds","Away.Odds","Line","Favorite","Underdog","Differential","venueavg","Attendance_Differential","HomeVenueAvg","HomeDifferential","HomeDifferentialPct","TimeBucket"
"1657",1657,"Fri","17-Aug-2018",2018,"7:50","Richmond","Essendon",76424,"M.C.G.",1.47,2.67,163.5,1.47,2.67,1.2,50394.4829157175,26029.5170842825,50149.0454545455,26274.9545454545,0.523937281503591,7
"1658",1658,"Sun","12-Aug-2018",2018,"2:40","Fremantle","Carlton",40028,"Perth",1.26,3.82,165.5,1.26,3.82,2.56,46893.0434782609,-6865.04347826087,41763.9090909091,-1735.90909090909,-0.041564813464431,2
"1659",1659,"Sun","12-Aug-2018",2018,"3:20","Melbourne","Sydney",51424,"M.C.G.",1.34,3.21,172.5,1.34,3.21,1.87,50394.4829157175,1029.51708428246,35367.7023809524,16056.2976190476,0.453981925263398,3
"1660",1660,"Sun","12-Aug-2018",2018,"1:10","North Melbourne","Western Bulldogs",27031,"Docklands",1.29,3.51,178.5,1.29,3.51,2.22,31157.9865168539,-4126.98651685393,27670.4819277108,-639.481927710844,-0.0231106176387347,1
"1661",1661,"Sat","11-Aug-2018",2018,"7:25","Collingwood","Brisbane Lions",33390,"Docklands",1.25,3.93,186.5,1.25,3.93,2.68,31157.9865168539,2232.01348314607,35366.8421052632,-1976.84210526316,-0.0558953524710925,7
"1662",1662,"Sat","11-Aug-2018",2018,"7:25","Greater Western Sydney","Adelaide",13249,"Manuka",1.47,2.64,152.5,1.47,2.64,1.17,10349.7083333333,2899.29166666667,10313.8095238095,2935.19047619048,0.28458839281592,7
"1663",1663,"Sat","11-Aug-2018",2018,"4:05","Port Adelaide","West Coast",32534,"Adelaide",1.39,2.95,148.5,1.39,2.95,1.56,43516.4,-10982.4,40427.5357142857,-7893.53571428572,-0.195251468456347,4
"1664",1664,"Sat","11-Aug-2018",2018,"2:10","Gold Coast","Richmond",18102,"Carrara",12.48,1.02,170.5,1.02,12.48,11.46,14013.1604938272,4088.83950617284,14048.65,4053.35,0.288522384713122,2
"1665",1665,"Sat","11-Aug-2018",2018,"1:45","Hawthorn","Geelong",59529,"M.C.G.",2.51,1.51,159.5,1.51,2.51,1,50394.4829157175,9134.51708428246,49782.9508196721,9746.04918032787,0.195770821533477,1
"1666",1666,"Fri","10-Aug-2018",2018,"7:50","Essendon","St Kilda",37483,"Docklands",1.18,4.69,177.5,1.18,4.69,3.51,31157.9865168539,6325.01348314607,36322.6666666667,1160.33333333334,0.0319451582115851,7
"1667",1667,"Sun","05-Aug-2018",2018,"2:40","West Coast","Fremantle",57375,"Perth",1.16,5.12,164.5,1.16,5.12,3.96,46893.0434782609,10481.9565217391,53249.9090909091,4125.09090909091,0.077466628197402,2
"1668",1668,"Sun","05-Aug-2018",2018,"3:20","Melbourne","Gold Coast",23072,"M.C.G.",1.02,11.97,173.5,1.02,11.97,10.95,50394.4829157175,-27322.4829157175,35367.7023809524,-12295.7023809524,-0.347653411253945,3
"1669",1669,"Sun","05-Aug-2018",2018,"1:10","Carlton","Greater Western Sydney",16697,"Docklands",7.71,1.07,171.5,1.07,7.71,6.64,31157.9865168539,-14460.9865168539,32309.6481481481,-15612.6481481481,-0.483219380061339,1
"1670",1670,"Sat","04-Aug-2018",2018,"7:25","St Kilda","Western Bulldogs",20748,"Docklands",1.56,2.39,169.5,1.56,2.39,0.83,31157.9865168539,-10409.9865168539,30626.3473684211,-9878.34736842105,-0.322544090863629,7
"1671",1671,"Sat","04-Aug-2018",2018,"7:25","Sydney","Collingwood",39238,"S.C.G.",1.64,2.22,161.5,1.64,2.22,0.58,29955.7356321839,9282.26436781609,29955.7356321839,9282.26436781609,0.309866013033023,7
"1672",1672,"Sat","04-Aug-2018",2018,"4:05","Adelaide","Port Adelaide",50377,"Adelaide",2.02,1.77,160.5,1.77,2.02,0.25,43516.4,6860.6,46719.6666666667,3657.33333333334,0.0782825219928796,4
"1673",1673,"Sat","04-Aug-2018",2018,"2:10","Brisbane Lions","North Melbourne",18395,"Gabba",1.71,2.1,187.5,1.71,2.1,0.39,20680.4862385321,-2285.48623853211,20786.5428571429,-2391.54285714286,-0.115052458389975,2
"1674",1674,"Sat","04-Aug-2018",2018,"1:45","Hawthorn","Essendon",68857,"M.C.G.",2.04,1.75,169.5,1.75,2.04,0.29,50394.4829157175,18462.5170842825,49782.9508196721,19074.0491803279,0.383144206325162,1
"1675",1675,"Fri","03-Aug-2018",2018,"7:50","Richmond","Geelong",67054,"M.C.G.",1.4,2.87,151.5,1.4,2.87,1.47,50394.4829157175,16659.5170842825,50149.0454545455,16904.9545454545,0.337094243613809,7
"1676",1676,"Sun","29-Jul-2018",2018,"2:40","Fremantle","Hawthorn",41845,"Perth",3,1.38,156.5,1.38,3,1.62,46893.0434782609,-5048.04347826087,41763.9090909091,81.0909090909117,0.00194165035927068,2
"1677",1677,"Sun","29-Jul-2018",2018,"3:20","Western Bulldogs","Port Adelaide",6450,"Eureka",3.54,1.29,137.5,1.29,3.54,2.25,7790,-1340,7790,-1340,-0.17201540436457,3
"1678",1678,"Sun","29-Jul-2018",2018,"1:10","North Melbourne","West Coast",11176,"Bellerive",1.68,2.16,163.5,1.68,2.16,0.48,12573.0555555556,-1397.05555555555,12573.0555555556,-1397.05555555555,-0.111115038773391,1
"1679",1679,"Sat","28-Jul-2018",2018,"7:10","Adelaide","Melbourne",45880,"Adelaide",1.69,2.15,169.5,1.69,2.15,0.46,43516.4,2363.6,46719.6666666667,-839.666666666664,-0.017972445579663,7
"1680",1680,"Sat","28-Jul-2018",2018,"7:25","Gold Coast","Carlton",10776,"Carrara",1.33,3.27,157.5,1.33,3.27,1.94,14013.1604938272,-3237.16049382716,14048.65,-3272.65,-0.232951208835013,7
"1681",1681,"Sat","28-Jul-2018",2018,"4:35","Greater Western Sydney","St Kilda",12014,"Sydney",1.12,6.12,160.5,1.12,6.12,5,10800.6603773585,1213.33962264151,10800.6603773585,1213.33962264151,0.112339392245408,4
"1682",1682,"Sat","28-Jul-2018",2018,"2:10","Geelong","Brisbane Lions",28226,"Kardinia",1.17,4.95,180.5,1.17,4.95,3.78,24884.9718309859,3341.02816901408,24884.9718309859,3341.02816901408,0.134258868834802,2
"1683",1683,"Sat","28-Jul-2018",2018,"1:45","Richmond","Collingwood",88180,"M.C.G.",1.35,3.19,167.5,1.35,3.19,1.84,50394.4829157175,37785.5170842825,50149.0454545455,38030.9545454545,0.758358493182595,1
"1684",1684,"Fri","27-Jul-2018",2018,"7:50","Essendon","Sydney",42251,"Docklands",1.67,2.17,166.5,1.67,2.17,0.5,31157.9865168539,11093.0134831461,36322.6666666667,5928.33333333334,0.163213053373468,7
"1685",1685,"Sun","22-Jul-2018",2018,"4:10","Port Adelaide","Greater Western Sydney",34693,"Adelaide",1.59,2.32,157.5,1.59,2.32,0.73,43516.4,-8823.4,40427.5357142857,-5734.53571428572,-0.141847273472554,4
"1686",1686,"Sun","22-Jul-2018",2018,"1:20","West Coast","Western Bulldogs",46854,"Perth",1.12,5.94,145.5,1.12,5.94,4.82,46893.0434782609,-39.0434782608718,53249.9090909091,-6395.90909090909,-0.120111173898718,1
"1687",1687,"Sun","22-Jul-2018",2018,"1:10","Carlton","Hawthorn",30405,"Docklands",5.47,1.14,166.5,1.14,5.47,4.33,31157.9865168539,-752.986516853933,32309.6481481481,-1904.64814814815,-0.0589498263619227,1
"1688",1688,"Sat","21-Jul-2018",2018,"7:25","Brisbane Lions","Adelaide",20475,"Gabba",2.27,1.62,182.5,1.62,2.27,0.65,20680.4862385321,-205.48623853211,20786.5428571429,-311.542857142857,-0.0149877187026221,7
"1689",1689,"Sat","21-Jul-2018",2018,"7:25","Geelong","Melbourne",30125,"Kardinia",1.5,2.55,163.5,1.5,2.55,1.05,24884.9718309859,5240.02816901408,24884.9718309859,5240.02816901408,0.210569985957926,7
"1690",1690,"Sat","21-Jul-2018",2018,"4:35","Essendon","Fremantle",31564,"Docklands",1.11,6.07,166.5,1.11,6.07,4.96,31157.9865168539,406.013483146067,36322.6666666667,-4758.66666666666,-0.131010938991263,4
"1691",1691,"Sat","21-Jul-2018",2018,"2:10","Sydney","Gold Coast",32565,"S.C.G.",1.02,12.27,166.5,1.02,12.27,11.25,29955.7356321839,2609.26436781609,29955.7356321839,2609.26436781609,0.0871039990422651,2
"1692",1692,"Sat","21-Jul-2018",2018,"1:45","Collingwood","North Melbourne",50393,"M.C.G.",1.47,2.62,171.5,1.47,2.62,1.15,50394.4829157175,-1.48291571754089,57107.1149425287,-6714.11494252874,-0.117570550522219,1
"1693",1693,"Fri","20-Jul-2018",2018,"7:50","St Kilda","Richmond",36269,"Docklands",5.23,1.15,173.5,1.15,5.23,4.08,31157.9865168539,5111.01348314607,30626.3473684211,5642.65263157895,0.184241776000918,7
"1694",1694,"Sun","15-Jul-2018",2018,"2:40","Fremantle","Port Adelaide",33190,"Perth",4.89,1.18,153.5,1.18,4.89,3.71,46893.0434782609,-13703.0434782609,41763.9090909091,-8573.90909090909,-0.205294697683733,2
"1695",1695,"Sun","15-Jul-2018",2018,"3:20","North Melbourne","Sydney",25633,"Docklands",1.87,1.91,165.5,1.87,1.91,0.0399999999999998,31157.9865168539,-5524.98651685393,27670.4819277108,-2037.48192771084,-0.0736337709272201,3
"1696",1696,"Sun","15-Jul-2018",2018,"1:10","Collingwood","West Coast",53439,"M.C.G.",1.5,2.56,165.5,1.5,2.56,1.06,50394.4829157175,3044.51708428246,57107.1149425287,-3668.11494252874,-0.0642321879895393,1
"1697",1697,"Sat","14-Jul-2018",2018,"7:25","Gold Coast","Essendon",13061,"Carrara",4.01,1.24,156.5,1.24,4.01,2.77,14013.1604938272,-952.160493827161,14048.65,-987.65,-0.0703021286742854,7
"1698",1698,"Sat","14-Jul-2018",2018,"7:25","Greater Western Sydney","Richmond",14456,"Sydney",2.53,1.52,158.5,1.52,2.53,1.01,10800.6603773585,3655.33962264151,10800.6603773585,3655.33962264151,0.338436678400168,7
"1699",1699,"Sat","14-Jul-2018",2018,"4:35","Melbourne","Western Bulldogs",31053,"M.C.G.",1.11,6.4,174.5,1.11,6.4,5.29,50394.4829157175,-19341.4829157175,35367.7023809524,-4314.70238095238,-0.121995552170109,4
"1700",1700,"Sat","14-Jul-2018",2018,"1:45","Hawthorn","Brisbane Lions",12557,"York",1.22,4.24,177.5,1.22,4.24,3.02,14457.1578947368,-1900.15789473684,14457.1578947368,-1900.15789473684,-0.131433709763148,1
"1701",1701,"Fri","13-Jul-2018",2018,"7:50","St Kilda","Carlton",33780,"Docklands",1.3,3.51,167.5,1.3,3.51,2.21,31157.9865168539,2622.01348314607,30626.3473684211,3153.65263157895,0.102971882139321,7
"1702",1702,"Thu","12-Jul-2018",2018,"7:20","Adelaide","Geelong",46095,"Adelaide",1.98,1.82,158.5,1.82,1.98,0.16,43516.4,2578.6,46719.6666666667,-624.666666666664,-0.0133705291847116,7
"1703",1703,"Sun","08-Jul-2018",2018,"2:40","West Coast","Greater Western Sydney",52105,"Perth",1.6,2.29,163.5,1.6,2.29,0.69,46893.0434782609,5211.95652173913,53249.9090909091,-1144.90909090909,-0.0215006769111001,2
"1704",1704,"Sun","08-Jul-2018",2018,"3:20","Essendon","Collingwood",69868,"M.C.G.",2.32,1.59,162.5,1.59,2.32,0.73,50394.4829157175,19473.5170842825,61878.2051282051,7989.79487179487,0.129121309437481,3
"1705",1705,"Sun","08-Jul-2018",2018,"1:10","North Melbourne","Gold Coast",14389,"Docklands",1.07,8.1,177.5,1.07,8.1,7.03,31157.9865168539,-16768.9865168539,27670.4819277108,-13281.4819277108,-0.479987372912721,1
"1706",1706,"Sat","07-Jul-2018",2018,"7:10","Melbourne","Fremantle",8689,"Marrara",1.08,7.43,164.5,1.08,7.43,6.35,9208.53846153846,-519.538461538461,8950.11111111111,-261.111111111111,-0.0291740636367022,7
"1707",1707,"Sat","07-Jul-2018",2018,"7:25","Western Bulldogs","Hawthorn",35320,"Docklands",2.87,1.4,171.5,1.4,2.87,1.47,31157.9865168539,4162.01348314607,28841.2391304348,6478.76086956522,0.224635316127194,7
"1708",1708,"Sat","07-Jul-2018",2018,"4:05","Port Adelaide","St Kilda",36253,"Adelaide",1.1,6.35,165.5,1.1,6.35,5.25,43516.4,-7263.4,40427.5357142857,-4174.53571428572,-0.1032597124838,4
"1709",1709,"Sat","07-Jul-2018",2018,"1:45","Brisbane Lions","Carlton",21074,"Gabba",1.31,3.42,174.5,1.31,3.42,2.11,20680.4862385321,393.51376146789,20786.5428571429,287.457142857143,0.0138290020054184,1
"1710",1710,"Fri","06-Jul-2018",2018,"7:50","Richmond","Adelaide",54934,"M.C.G.",1.23,4.02,163.5,1.23,4.02,2.79,50394.4829157175,4539.51708428246,50149.0454545455,4784.95454545454,0.0954146684564829,7
"1711",1711,"Thu","05-Jul-2018",2018,"7:20","Sydney","Geelong",34363,"S.C.G.",1.67,2.18,156.5,1.67,2.18,0.51,29955.7356321839,4407.26436781609,29955.7356321839,4407.26436781609,0.147125893415918,7
"1712",1712,"Sun","01-Jul-2018",2018,"2:40","Fremantle","Brisbane Lions",41674,"Perth",1.28,3.62,171.5,1.28,3.62,2.34,46893.0434782609,-5219.04347826087,41763.9090909091,-89.9090909090883,-0.00215279395215088,2
"1713",1713,"Sun","01-Jul-2018",2018,"3:20","Essendon","North Melbourne",45580,"Docklands",1.94,1.85,165.5,1.85,1.94,0.0899999999999999,31157.9865168539,14422.0134831461,36322.6666666667,9257.33333333334,0.254863813229572,3
"1714",1714,"Sun","01-Jul-2018",2018,"1:10","Melbourne","St Kilda",38910,"M.C.G.",1.11,6.27,176.5,1.11,6.27,5.16,50394.4829157175,-11484.4829157175,35367.7023809524,3542.29761904762,0.100156283291825,1
"1715",1715,"Sat","30-Jun-2018",2018,"7:25","Gold Coast","Collingwood",13637,"Carrara",7.17,1.09,156.5,1.09,7.17,6.08,14013.1604938272,-376.160493827161,14048.65,-411.65,-0.0293017478547761,7
"1716",1716,"Sat","30-Jun-2018",2018,"7:25","Greater Western Sydney","Hawthorn",10866,"Sydney",1.55,2.43,154.5,1.55,2.43,0.88,10800.6603773585,65.3396226415098,10800.6603773585,65.3396226415098,0.00604959515054114,7
"1717",1717,"Sat","30-Jun-2018",2018,"4:05","Adelaide","West Coast",44771,"Adelaide",1.45,2.72,161.5,1.45,2.72,1.27,43516.4,1254.6,46719.6666666667,-1948.66666666666,-0.0417097724726917,4
"1718",1718,"Sat","30-Jun-2018",2018,"1:45","Carlton","Port Adelaide",26562,"M.C.G.",6.39,1.11,154.5,1.11,6.39,5.28,50394.4829157175,-23832.4829157175,52695.2941176471,-26133.2941176471,-0.495932218526043,1
"1719",1719,"Fri","29-Jun-2018",2018,"7:50","Western Bulldogs","Geelong",29499,"Docklands",5.18,1.16,157.5,1.16,5.18,4.02,31157.9865168539,-1658.98651685393,28841.2391304348,657.760869565216,0.0228062624698782,7
"1720",1720,"Thu","28-Jun-2018",2018,"7:20","Richmond","Sydney",43519,"Docklands",1.53,2.5,159.5,1.53,2.5,0.97,31157.9865168539,12361.0134831461,33203.6363636364,10315.3636363636,0.310669696637827,7
"1721",1721,"Sun","24-Jun-2018",2018,"3:20","Collingwood","Carlton",53706,"M.C.G.",1.06,9.25,165.5,1.06,9.25,8.19,50394.4829157175,3311.51708428246,57107.1149425287,-3401.11494252874,-0.0595567635653025,3
"1722",1722,"Sat","23-Jun-2018",2018,"7:25","Western Bulldogs","North Melbourne",26301,"Docklands",3.85,1.26,170.5,1.26,3.85,2.59,31157.9865168539,-4856.98651685393,28841.2391304348,-2540.23913043478,-0.0880766294036996,7
"1723",1723,"Sat","23-Jun-2018",2018,"4:35","Brisbane Lions","Greater Western Sydney",11267,"Gabba",3.46,1.31,178.5,1.31,3.46,2.15,20680.4862385321,-9413.48623853211,20786.5428571429,-9519.54285714286,-0.457966624010864,4
"1724",1724,"Sat","23-Jun-2018",2018,"1:45","Hawthorn","Gold Coast",9007,"York",1.04,11.21,168.5,1.04,11.21,10.17,14457.1578947368,-5450.15789473684,14457.1578947368,-5450.15789473684,-0.376986814034934,1
"1725",1725,"Fri","22-Jun-2018",2018,"7:20","Port Adelaide","Melbourne",40751,"Adelaide",1.66,2.22,170.5,1.66,2.22,0.56,43516.4,-2765.4,40427.5357142857,323.464285714283,0.00800108836710473,7
"1726",1726,"Thu","21-Jun-2018",2018,"6:10","West Coast","Essendon",51409,"Perth",1.32,3.41,160.5,1.32,3.41,2.09,46893.0434782609,4515.95652173913,53249.9090909091,-1840.90909090909,-0.0345711217603444,6
"1727",1727,"Sun","17-Jun-2018",2018,"3:20","Geelong","Richmond",46423,"M.C.G.",2.39,1.58,133.5,1.58,2.39,0.81,50394.4829157175,-3971.48291571754,63025.65,-16602.65,-0.263426874613749,3
"1728",1728,"Sat","16-Jun-2018",2018,"7:25","Hawthorn","Adelaide",26693,"M.C.G.",1.41,2.9,155.5,1.41,2.9,1.49,50394.4829157175,-23701.4829157175,49782.9508196721,-23089.9508196721,-0.463812418498663,7
"1729",1729,"Sat","16-Jun-2018",2018,"4:35","Gold Coast","St Kilda",10181,"Carrara",2.46,1.55,166.5,1.55,2.46,0.91,14013.1604938272,-3832.16049382716,14048.65,-3867.65,-0.275304032771832,4
"1730",1730,"Sat","16-Jun-2018",2018,"1:45","Carlton","Fremantle",21430,"Docklands",2.09,1.74,159.5,1.74,2.09,0.35,31157.9865168539,-9727.98651685393,32309.6481481481,-10879.6481481481,-0.336730629137839,1
"1731",1731,"Fri","15-Jun-2018",2018,"7:50","Sydney","West Coast",36402,"S.C.G.",1.49,2.63,163.5,1.49,2.63,1.14,29955.7356321839,6446.26436781609,29955.7356321839,6446.26436781609,0.215192991651667,7
"1732",1732,"Thu","14-Jun-2018",2018,"7:20","Port Adelaide","Western Bulldogs",26137,"Adelaide",1.1,6.94,141.5,1.1,6.94,5.84,43516.4,-17379.4,40427.5357142857,-14290.5357142857,-0.353485204126254,7
"1733",1733,"Mon","11-Jun-2018",2018,"3:20","Melbourne","Collingwood",83518,"M.C.G.",1.52,2.53,177.5,1.52,2.53,1.01,50394.4829157175,33123.5170842825,35367.7023809524,48150.2976190476,1.36142000688683,3
"1734",1734,"Sun","10-Jun-2018",2018,"2:40","Fremantle","Adelaide",33421,"Perth",3.61,1.28,159.5,1.28,3.61,2.33,46893.0434782609,-13472.0434782609,41763.9090909091,-8342.90909090909,-0.199763606245497,2
"1735",1735,"Sun","10-Jun-2018",2018,"1:10","Brisbane Lions","Essendon",20476,"Gabba",2.13,1.71,187.5,1.71,2.13,0.42,20680.4862385321,-204.48623853211,20786.5428571429,-310.542857142857,-0.0149396106546955,1
"1736",1736,"Sat","09-Jun-2018",2018,"7:25","St Kilda","Sydney",27569,"Docklands",4.46,1.2,167.5,1.2,4.46,3.26,31157.9865168539,-3588.98651685393,30626.3473684211,-3057.34736842105,-0.0998273588307006,7
"1737",1737,"Sat","09-Jun-2018",2018,"4:35","Greater Western Sydney","Gold Coast",7131,"Sydney",1.06,9.35,158.5,1.06,9.35,8.29,10800.6603773585,-3669.66037735849,10800.6603773585,-3669.66037735849,-0.339762593132845,4
"1738",1738,"Sat","09-Jun-2018",2018,"1:45","Geelong","North Melbourne",31265,"Kardinia",1.43,2.81,157.5,1.43,2.81,1.38,24884.9718309859,6380.02816901408,24884.9718309859,6380.02816901408,0.25638076716928,1
"1739",1739,"Fri","08-Jun-2018",2018,"7:20","Port Adelaide","Richmond",39936,"Adelaide",1.67,2.19,144.5,1.67,2.19,0.52,43516.4,-3580.4,40427.5357142857,-491.535714285717,-0.012158438687917,7
"1740",1740,"Sun","03-Jun-2018",2018,"4:10","Adelaide","Greater Western Sydney",44120,"Adelaide",1.3,3.55,169.5,1.3,3.55,2.25,43516.4,603.599999999999,46719.6666666667,-2599.66666666666,-0.0556439472313586,4
"1741",1741,"Sun","03-Jun-2018",2018,"3:20","Collingwood","Fremantle",34542,"M.C.G.",1.13,6.13,166.5,1.13,6.13,5,50394.4829157175,-15852.4829157175,57107.1149425287,-22565.1149425287,-0.39513666493637,3
"1742",1742,"Sun","03-Jun-2018",2018,"1:10","North Melbourne","Brisbane Lions",22133,"Docklands",1.23,4.19,179.5,1.23,4.19,2.96,31157.9865168539,-9024.98651685393,27670.4819277108,-5537.48192771084,-0.200122352121568,1
"1743",1743,"Sat","02-Jun-2018",2018,"6:10","West Coast","St Kilda",54188,"Perth",1.04,11.02,166.5,1.04,11.02,9.98,46893.0434782609,7294.95652173913,53249.9090909091,938.090909090912,0.0176167607627158,6
"1744",1744,"Sat","02-Jun-2018",2018,"7:25","Essendon","Richmond",81046,"M.C.G.",3.17,1.36,164.5,1.36,3.17,1.81,50394.4829157175,30651.5170842825,61878.2051282051,19167.7948717949,0.309766497461929,7
"1745",1745,"Sat","02-Jun-2018",2018,"4:35","Gold Coast","Geelong",17490,"Carrara",3.38,1.32,164.5,1.32,3.38,2.06,14013.1604938272,3476.83950617284,14048.65,3441.35,0.244959480092393,4
"1746",1746,"Sat","02-Jun-2018",2018,"2:10","Hawthorn","Port Adelaide",13007,"York",1.98,1.81,165.5,1.81,1.98,0.17,14457.1578947368,-1450.15789473684,14457.1578947368,-1450.15789473684,-0.100307259925879,2
"1747",1747,"Sat","02-Jun-2018",2018,"1:45","Western Bulldogs","Melbourne",28485,"Docklands",5.36,1.16,180.5,1.16,5.36,4.2,31157.9865168539,-2672.98651685393,28841.2391304348,-356.239130434784,-0.0123517276363782,1
"1748",1748,"Fri","01-Jun-2018",2018,"7:50","Sydney","Carlton",27351,"S.C.G.",1.05,9.99,148.5,1.05,9.99,8.94,29955.7356321839,-2604.73563218391,29955.7356321839,-2604.73563218391,-0.0869528181235992,7
"1749",1749,"Sun","27-May-2018",2018,"2:40","Fremantle","North Melbourne",37575,"Perth",1.88,1.91,145.5,1.88,1.91,0.03,46893.0434782609,-9318.04347826087,41763.9090909091,-4188.90909090909,-0.100299736832367,2
"1750",1750,"Sun","27-May-2018",2018,"2:50","Melbourne","Adelaide",6989,"Traeger",1.68,2.19,185.5,1.68,2.19,0.51,5545.6,1443.4,5545.6,1443.4,0.260278418926717,2
"1751",1751,"Sun","27-May-2018",2018,"1:10","Hawthorn","West Coast",28077,"Docklands",2.14,1.71,177.5,1.71,2.14,0.43,31157.9865168539,-3080.98651685393,34347.75,-6270.75,-0.182566543660065,1
"1752",1752,"Sat","26-May-2018",2018,"7:25","Geelong","Carlton",31090,"Kardinia",1.07,8.86,164.5,1.07,8.86,7.79,24884.9718309859,6205.02816901408,24884.9718309859,6205.02816901408,0.249348410404379,7
"1753",1753,"Sat","26-May-2018",2018,"7:25","Greater Western Sydney","Essendon",10789,"Sydney",1.38,3.02,165.5,1.38,3.02,1.64,10800.6603773585,-11.6603773584902,10800.6603773585,-11.6603773584902,-0.00107959855704138,7
"1754",1754,"Sat","26-May-2018",2018,"4:35","Brisbane Lions","Sydney",18702,"Gabba",3.22,1.35,168.5,1.35,3.22,1.87,20680.4862385321,-1978.48623853211,20786.5428571429,-2084.54285714286,-0.100283287676505,4
"1755",1755,"Sat","26-May-2018",2018,"1:45","Richmond","St Kilda",48850,"M.C.G.",1.1,7.06,165.5,1.1,7.06,5.96,50394.4829157175,-1544.48291571754,50149.0454545455,-1299.04545454546,-0.0259036925383335,1
"1756",1756,"Fri","25-May-2018",2018,"7:50","Collingwood","Western Bulldogs",37985,"Docklands",1.39,3,170.5,1.39,3,1.61,31157.9865168539,6827.01348314607,35366.8421052632,2618.15789473684,0.074028602467372,7
"1757",1757,"Sun","20-May-2018",2018,"2:40","West Coast","Richmond",57616,"Perth",1.92,1.89,170.5,1.89,1.92,0.03,46893.0434782609,10722.9565217391,53249.9090909091,4366.09090909091,0.0819924575202007,2
"1758",1758,"Sun","20-May-2018",2018,"3:20","Brisbane Lions","Hawthorn",20628,"Gabba",2.93,1.41,184.5,1.41,2.93,1.52,20680.4862385321,-52.4862385321103,20786.5428571429,-158.542857142857,-0.00762718736985052,3
"1759",1759,"Sun","20-May-2018",2018,"1:10","Carlton","Melbourne",44142,"M.C.G.",6.16,1.13,162.5,1.13,6.16,5.03,50394.4829157175,-6252.48291571754,52695.2941176471,-8553.29411764706,-0.162316090285995,1
"1760",1760,"Sat","19-May-2018",2018,"7:25","St Kilda","Collingwood",33994,"Docklands",3.84,1.27,167.5,1.27,3.84,2.57,31157.9865168539,2836.01348314607,30626.3473684211,3367.65263157895,0.109959329823685,7
